id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34182523,Gorgeous Super Large 2 Bedroom apartment,257982308,Bessi,Manhattan,Upper West Side,40.78422,-73.97754,Entire home/apt,299,1,5,2019-06-22,3.13,1,61
34182985,Adorable Room w/Gym Access-Hamilton Hts Manhattan,4592344,Ally,Manhattan,Harlem,40.82261,-73.95544,Private room,53,3,1,2019-06-04,0.86,1,74
34183825,Sonder | The Biltmore | Spacious 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Theater District,40.75942,-73.98727,Entire home/apt,699,29,0,,,327,332
34183895,Sonder | Stock Exchange | Intimate 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7063,-74.01254,Entire home/apt,247,2,4,2019-06-23,2.35,327,232
34184572,3 Bedroom Apartment in Midtown - Amazing Deal,258097158,Kismet,Manhattan,Kips Bay,40.7436,-73.9768,Entire home/apt,311,1,12,2019-07-03,6.21,1,220
34184764,"NEW - STEPS TO SUBWAY, NO STOP TO MANHATTAN!",110375726,Dane,Queens,Woodside,40.74625,-73.90311,Entire home/apt,99,30,1,2019-05-31,0.77,1,333
34184826,Private big room in upper east side,45317760,Mohammed,Manhattan,Upper East Side,40.76915,-73.95515,Private room,60,14,3,2019-06-02,2.25,3,29
34184923,Cozy 2 Bedroom in Luxury Building,258057196,Linda,Manhattan,Murray Hill,40.74624,-73.9725,Entire home/apt,299,1,8,2019-06-26,4.44,1,93
34186291,Smoke n Mirrors,10415735,Angie,Queens,Howard Beach,40.66144,-73.85762,Entire home/apt,250,1,1,2019-06-29,1.0,2,346
34186868,Bianchi Soho,150878611,Yuri,Manhattan,Nolita,40.72169,-73.99642,Entire home/apt,150,30,11,2019-06-22,4.65,1,40
34191165,Top 3BR Apartment in THE BEST LOCATION,141194319,Cathy,Manhattan,Chelsea,40.75338,-73.99822,Entire home/apt,370,12,0,,,1,320
34194218,Cozy studio located in midtown west,2086035,Piyawan,Manhattan,Hell's Kitchen,40.75526,-73.9945,Entire home/apt,195,1,9,2019-07-01,6.14,2,267
34194826,Private room in Williamsburg,95381568,Elias,Brooklyn,Williamsburg,40.7134,-73.96306,Private room,85,4,3,2019-06-24,2.2,1,6
34196242,Newly renovated loft on quiet block,20810101,Amy,Brooklyn,Bedford-Stuyvesant,40.68111,-73.94683,Private room,93,1,2,2019-06-29,1.4,2,23
34196510,Midtown West Hotel - Boutique Queen,252604696,Erin,Manhattan,Chelsea,40.74948,-73.99506,Private room,199,1,0,,,20,189
34197608,Private room in Brooklyn,232641412,Amp,Brooklyn,Bedford-Stuyvesant,40.6918,-73.94308,Private room,45,2,0,,,1,3
34197691,"Super Great Bright Room, 15mins to NYC w/ desk",229249302,Missy,Brooklyn,Bushwick,40.69751,-73.93582,Private room,120,1,16,2019-07-05,6.96,1,57
34197733,Beautiful 3 Bedroom 15 Minutes To Manhattan NYC,258186526,Mimi,Queens,Woodside,40.74823,-73.90352,Entire home/apt,189,2,10,2019-06-22,4.23,1,62
34198108,Time Square South - Sunny Lux Twin Hotel Room,252604696,Erin,Manhattan,Chelsea,40.75029,-73.99492,Private room,129,1,3,2019-06-23,1.48,20,358
34199108,Beautiful apartment in Manhattan!,130155462,Fred,Manhattan,Financial District,40.70578,-74.00769,Entire home/apt,280,2,11,2019-06-26,5.89,1,182
34199411,Tons of Bars & Cafes nearby! Quick Walk to Metro,161324994,Ashley At Bedly,Manhattan,Upper East Side,40.76514,-73.96176,Private room,38,30,1,2019-06-01,0.79,6,43
34199783,Modern One Bedroom - Greenpoint,9583320,Raine & Andrew,Brooklyn,Greenpoint,40.72336,-73.94652,Entire home/apt,150,7,1,2019-06-11,1.0,1,0
34200086,Cozy Studio with Patio Close to the Subway,258202599,Elijah,Manhattan,East Harlem,40.78967,-73.94199,Entire home/apt,145,2,7,2019-06-24,3.62,1,0
34200677,Great Eclectic Studio Apt in Brooklyn !!!!!!,161496464,Tyler,Brooklyn,Flatbush,40.65188,-73.95649,Entire home/apt,95,1,2,2019-07-07,0.91,1,362
34201544,"5min walk to Metro+Laundry, Cleaning, & AC!",155299207,Casey,Brooklyn,Crown Heights,40.67648,-73.93881,Private room,33,30,0,,,1,45
34201695,BedStuy Private Room (M2),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.6914,-73.9294,Private room,65,1,4,2019-06-18,2.35,8,12
34202149,"Perfect 2 Bedroom Apt on East River, Williamsburg",31628364,Sarah,Brooklyn,Williamsburg,40.71603,-73.96417,Entire home/apt,220,3,4,2019-06-29,1.97,1,44
34202304,曼哈顿 林肯中心 Manhattan Lincoln Center 5分钟到西59/66地铁站,97044757,柏润,Manhattan,Upper West Side,40.77435,-73.98761,Entire home/apt,139,20,0,,,2,18
34202362,Entire Apt. In Brooklyn. 25 minutes to Manhattan.,135061108,Carmelo,Brooklyn,East Flatbush,40.64902,-73.94795,Entire home/apt,125,1,0,,,2,33
34202651,"UWS 3BR/2BTH Apt, 1 block from Central Park",652539,Jamie,Manhattan,Upper West Side,40.79097,-73.96885,Entire home/apt,500,4,2,2019-06-04,1.36,1,256
34202946,Sonder | 21 Chelsea | Stunning 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Chelsea,40.74285,-73.99595,Entire home/apt,277,29,0,,,327,365
34203531,☆ Times Square- Home Away From Home,444275,Sara And Ronald,Manhattan,Hell's Kitchen,40.76521,-73.98986,Entire home/apt,180,3,1,2019-05-21,0.61,1,17
34203594,Sonder | The Biltmore | Spacious 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Theater District,40.7601,-73.98675,Entire home/apt,699,29,0,,,327,333
34203595,Intimate 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74455,-73.97162,Entire home/apt,162,29,0,,,327,341
34203618,"Well lit room in FiDi, Manhattan-June,July  sublet",225651433,Sruthi,Manhattan,Financial District,40.708,-74.01485,Private room,52,25,0,,,1,99
34204138,2 Bedroom apt in LES with a private roof top,258230385,Vangelis,Manhattan,Chinatown,40.71661,-73.99275,Entire home/apt,176,30,1,2019-06-19,1.0,1,339
34204173,Upscale Luxury High Rise with Amazing Terrace,257679591,Arthur,Manhattan,Murray Hill,40.74485,-73.97388,Entire home/apt,500,1,5,2019-06-18,2.94,1,62
34204219,Bedroom + Private Office by Barclays Ctr,20702874,Jody,Brooklyn,Park Slope,40.68092,-73.97823,Private room,68,14,0,,,1,4
34204602,Sonder | 11th Ave | Airy 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76166,-73.99691,Entire home/apt,182,29,0,,,327,302
34204893,Gorgeous spacious 1 bedroom apartment,85773188,Mark,Brooklyn,Brighton Beach,40.57589,-73.96636,Entire home/apt,86,1,10,2019-07-08,9.09,1,20
34205267,"Spacious, sunny room in Queens/Brooklyn",913940,Giancarlo,Queens,Ridgewood,40.70666,-73.90779,Private room,30,21,0,,,1,73
34205286,Sonder | Upper East Side | Airy 1BR + Gym,219517861,Sonder (NYC),Manhattan,Upper East Side,40.7639,-73.96432,Entire home/apt,150,29,0,,,327,220
34205501,Sonder | 11th Ave | Restful 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76061,-73.9967,Entire home/apt,189,29,0,,,327,334
34205576,Convenient ground floor duplex - no stairs!,258243498,Ben,Brooklyn,Williamsburg,40.70998,-73.94694,Private room,155,3,1,2019-05-27,0.7,3,365
34206163,Midtown Manhattan - Cozy Triple Room,252604696,Erin,Manhattan,Chelsea,40.74889,-73.99656,Private room,199,1,2,2019-05-26,1.15,20,352
34206373,Sonder | The Nash | Classic 1BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,40.7484,-73.97544,Entire home/apt,200,29,0,,,327,342
34206597,Waterfront 2 bd apt. Amazing views to Manhattan!,227163,"Coleen, Felipe And Victoria",Brooklyn,Williamsburg,40.70847,-73.96837,Entire home/apt,270,3,1,2019-06-08,1.0,1,0
34206654,Manhattan Time Square South-Sunny Queen Room,252604696,Erin,Manhattan,Chelsea,40.75022,-73.99632,Private room,199,1,0,,,20,365
34206709,Manhattan Chelsea - Cozy Queen Room,252604696,Erin,Manhattan,Chelsea,40.74952,-73.99671,Private room,199,1,0,,,20,365
34206762,Time Square Modern Cozy Queen,252604696,Erin,Manhattan,Chelsea,40.75059,-73.9967,Private room,199,1,2,2019-06-19,0.81,20,365
34206858,Good Day New York - Comfy Queen,252604696,Erin,Manhattan,Chelsea,40.74914,-73.99471,Private room,199,1,0,,,20,365
34206929,Madison Square Garden - Sunny Queen,252604696,Erin,Manhattan,Chelsea,40.75093,-73.99523,Private room,199,1,1,2019-05-18,0.57,20,363
34207022,Manhattan West - Cozy Single Room,252604696,Erin,Manhattan,Chelsea,40.74975,-73.9961,Private room,129,1,0,,,20,359
34207413,Manhattan Chelsea Cozy Single,252604696,Erin,Manhattan,Chelsea,40.75074,-73.9967,Private room,149,1,0,,,20,359
34207474,Good Day New York - Sunny Single,252604696,Erin,Manhattan,Chelsea,40.7494,-73.99519,Private room,149,1,0,,,20,359
34207536,Sonder | Wall Street | Peaceful 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70709,-74.01241,Entire home/apt,257,2,0,,,327,355
34207537,Contemporary 1BR in Hell's Kitchen by Sonder,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.7618,-73.9979,Entire home/apt,185,29,0,,,327,332
34207544,Madison Square Sunny Twin Hotel Room,252604696,Erin,Manhattan,Chelsea,40.75055,-73.99482,Private room,149,1,0,,,20,351
34207635,Midtown West - Comfort Twin Single Hotel,252604696,Erin,Manhattan,Chelsea,40.74942,-73.99536,Private room,149,1,0,,,20,359
34207673,Manhattan Midtown West - Modern Single Hotel Room,252604696,Erin,Manhattan,Chelsea,40.74899,-73.99605,Private room,159,1,0,,,20,359
34207739,30ST & 8th Ave Hotel  - Twin Single Room,252604696,Erin,Manhattan,Chelsea,40.74882,-73.99663,Private room,159,1,0,,,20,359
34207823,Time Square South  - Clean Triple Hotel Room,252604696,Erin,Manhattan,Chelsea,40.75064,-73.99626,Private room,219,1,4,2019-07-04,1.82,20,356
34207862,Midtown Boutique Hotel - Cozy Single,252604696,Erin,Manhattan,Chelsea,40.74913,-73.99513,Private room,159,1,0,,,20,360
34207902,Midtown West Hotel - Bright Queen Room,252604696,Erin,Manhattan,Chelsea,40.75095,-73.99628,Private room,219,1,0,,,20,365
34207925,Spacious and beautiful 4BR with backyard,646729,Andy,Brooklyn,Flatbush,40.63781,-73.96531,Entire home/apt,275,2,10,2019-07-03,5.17,1,298
34208053,✴ COZY Astoria NYC ✴ 1BDR & 1 BATH APT,258265562,Ossama,Queens,Long Island City,40.75575,-73.93037,Entire home/apt,113,2,4,2019-06-07,1.85,1,0
34208055,Private room in queens,1346437,Cristina,Queens,Sunnyside,40.74628,-73.9243,Private room,50,7,0,,,2,35
34208237,Entire Magnificent Townhouse,98039499,Luigi,Manhattan,Upper East Side,40.77052,-73.96683,Entire home/apt,249,5,6,2019-06-25,3.27,1,116
34208508,Sonder | 11th Ave | Stunning 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76241,-73.99606,Entire home/apt,182,29,0,,,327,319
34208509,Simple 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74461,-73.97349,Entire home/apt,190,29,0,,,327,261
34208674,Amazing 5 bed/2 bath Duplex 10 min from Manhattan!,258269673,Jameson,Brooklyn,Williamsburg,40.71547,-73.94074,Entire home/apt,595,2,4,2019-06-24,2.79,1,322
34209348,Verrazano bridge garden house,98297464,Max,Brooklyn,Fort Hamilton,40.62065,-74.02929,Private room,68,5,2,2019-06-20,1.71,2,55
34209440,Hotel-like Cottage Private Room KING Bed 25min NYC,48684597,David,Queens,Maspeth,40.73763,-73.89533,Private room,50,1,10,2019-07-01,4.48,4,218
34209596,NYC Private Room in Manhattan,258247777,Claudio,Manhattan,Harlem,40.81672,-73.94746,Private room,135,3,5,2019-06-17,2.5,3,224
34209682,Stunning 2Bedroom Apartment in LES Hot Spot,257973120,Maxinne,Manhattan,Lower East Side,40.72138,-73.98543,Entire home/apt,120,7,3,2019-06-30,1.76,1,284
34209710,Cozy Room for Female Guests/ just 30sec to Subway!,63834320,Minami & Takuya,Brooklyn,Bushwick,40.70058,-73.91123,Private room,65,2,8,2019-07-07,3.93,1,19
34209885,Sonder | 11th Ave | Modern 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76218,-73.99646,Entire home/apt,189,29,0,,,327,333
34210645,2 bedroom 2 bathroom with garden heart of Bushwick,258286476,Eden,Brooklyn,Bushwick,40.69861,-73.91999,Entire home/apt,90,4,2,2019-05-12,0.94,1,34
34211618,Lovely 1BR in Hell's Kitchen by Sonder,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76182,-73.996,Entire home/apt,187,29,0,,,327,331
34212511,Sonder | The Nash | Original 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74787,-73.97457,Entire home/apt,202,29,0,,,327,355
34213403,"Comfy Sunnyside Room, Midtown in less than 30!",137358866,Kazuya,Queens,Sunnyside,40.74627,-73.92027,Private room,43,30,0,,,103,216
34213482,Sonder | The Nash | Relaxed 1BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74883,-73.9752,Entire home/apt,200,29,0,,,327,365
34213836,Delightful 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74421,-73.97221,Entire home/apt,190,29,0,,,327,345
34214603,Sonder | 11th Ave | Vibrant 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76198,-73.99644,Entire home/apt,184,29,0,,,327,334
34217313,Sonder | 11th Ave | Polished 1BR + Gym,219517861,Sonder (NYC),Manhattan,Hell's Kitchen,40.76229,-73.99628,Entire home/apt,187,29,0,,,327,335
34218886,Beautiful and cozy place 2 min walk from subway,257999795,Joao,Brooklyn,Bushwick,40.68178,-73.90313,Private room,60,1,6,2019-06-23,5.14,1,52
34221161,Room with sofa bed or air mattress,9295237,Noelle,Queens,Astoria,40.75593,-73.91276,Private room,2000,365,0,,,2,0
34222262,Sonder | The Biltmore | Modern 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Theater District,40.76089,-73.9862,Entire home/apt,215,29,0,,,327,342
34222263,Sonder | The Nash | Cozy 1BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74695,-73.97615,Entire home/apt,200,29,0,,,327,339
34222682,Nice sunny room in great part of Bed Stuy,122551862,Marian,Brooklyn,Bedford-Stuyvesant,40.68569,-73.94465,Private room,50,2,2,2019-07-01,0.9,2,8
34222823,Spacious + beautiful Garden apt in brick townhouse,831185,Andrew,Brooklyn,Crown Heights,40.67978,-73.96231,Entire home/apt,335,2,1,2019-07-01,1.0,3,365
34223346,Big and bright with private entrance,41976386,Nawar,Queens,Ridgewood,40.70611,-73.91521,Private room,50,30,0,,,1,36
34224023,Brilliant like studio apartment close to Manhattan,254104585,Mila,Brooklyn,Bedford-Stuyvesant,40.68463,-73.92996,Private room,89,1,25,2019-07-07,10.56,3,160
34227232,Very quiet two twin beds room 温馨双单人床小屋,140630987,Jiali,Queens,Flushing,40.76089,-73.8142,Private room,70,1,7,2019-07-07,3.18,6,326
34227846,Great New York-korea town Shared room,179336958,Ruby,Manhattan,Midtown,40.74605,-73.98634,Shared room,65,3,1,2019-06-29,1.0,6,353
34228220,Newly Renovated 2 bedroom in Heart of Times Square,258413226,Collin,Manhattan,Hell's Kitchen,40.75548,-73.99513,Entire home/apt,225,3,11,2019-07-02,5.08,1,152
34228341,A.Hamilton(for GUYS only),51596474,Antony,Brooklyn,Bay Ridge,40.62638,-74.01837,Shared room,18,9,1,2019-06-15,1.0,12,0
34228857,"B, Hamilton( For GUYS ONLY)",51596474,Antony,Brooklyn,Bay Ridge,40.62703,-74.01952,Shared room,22,5,0,,,12,0
34229313,Astoria's Retreat 10min away from the city. Prkg,247092108,Jackie,Queens,Astoria,40.76683,-73.91435,Entire home/apt,199,1,12,2019-07-06,7.06,3,283
34229869,Cozy Living Room Futon,27537930,Preston,Bronx,Pelham Gardens,40.86209,-73.84667,Shared room,20,1,0,,,1,5
34230311,Sonder | The Nash | Edgy 1BR + Fitness Center,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74693,-73.97582,Entire home/apt,204,29,0,,,327,326
34230337,Master Bed Room With Private Bathroom #1,258217172,Jin Sen,Brooklyn,Bushwick,40.68757,-73.90961,Private room,70,1,9,2019-06-29,4.22,1,262
34230593,Spacious UES place. Flexible check-in/out. Subway.,113927793,Liz,Manhattan,Upper East Side,40.77712,-73.95164,Entire home/apt,155,2,8,2019-06-16,3.38,1,0
34231172,Fully renovated brick house floor in Brooklyn,59642348,Kevin,Brooklyn,Sunset Park,40.6455,-74.01262,Entire home/apt,95,1,9,2019-07-08,9.0,1,106
34231565,Private bedroom and bathroom 15 mins from the city,2961266,John,Queens,Sunnyside,40.73857,-73.92563,Private room,72,1,4,2019-07-02,4.0,2,25
34231746,Big and Bright Room in South Bronx Artist Home!,9975046,Karah,Bronx,Longwood,40.81835,-73.91465,Private room,65,3,0,,,1,0
34232536,Red Violet,145878384,Denise,Brooklyn,East Flatbush,40.65093,-73.93269,Private room,75,3,2,2019-06-12,1.54,7,245
34232892,East Flatbush Charmer,258013305,Marsha,Brooklyn,East Flatbush,40.64298,-73.93945,Private room,40,2,7,2019-06-30,4.29,1,0
34233364,★ Huge Three Bedroom Centrally Located ★,258389576,William,Manhattan,Upper East Side,40.78161,-73.94852,Entire home/apt,450,1,5,2019-05-31,2.24,1,164
34233430,Contemporary studio in Manhattan,258460961,Elena,Manhattan,Upper East Side,40.77932,-73.94547,Entire home/apt,150,3,4,2019-06-30,1.9,1,315
34233572,"Quiet, Safe, Clean Room",258461766,Leslie,Queens,Flushing,40.75073,-73.82052,Private room,75,1,0,,,1,365
34234242,Empire state building neighbor,44803585,Chrissy,Manhattan,Midtown,40.74673,-73.98191,Entire home/apt,300,1,4,2019-06-02,1.85,1,235
34234982,NYC Manhattan Private Room,258247777,Claudio,Manhattan,Harlem,40.81548,-73.94556,Private room,135,3,6,2019-06-10,2.86,3,247
34235178,NYC Manhattan Private Room! Private Bathroom!!,258247777,Claudio,Manhattan,Harlem,40.81693,-73.94562,Private room,135,5,1,2019-05-23,0.64,3,320
34235450,I rent out brand new 2br/2bath apt in Chinatown,24890474,Stanislav,Manhattan,Chinatown,40.71333,-73.99419,Entire home/apt,300,2,5,2019-06-20,2.42,1,231
34243440,Room in Astoria - few steps from subway Ditmars,16072483,Danilo,Queens,Ditmars Steinway,40.77419,-73.91113,Private room,30,2,5,2019-07-02,2.31,1,11
34244391,A space like a home,258536261,Judy,Brooklyn,Cypress Hills,40.67959,-73.88302,Entire home/apt,100,2,11,2019-07-08,5.69,1,179
34245023,Apartment,185974751,Claudia,Manhattan,Upper West Side,40.79527,-73.96666,Private room,48,5,1,2019-05-11,0.5,1,0
34245778,Mi Rincón acogedor!,258551028,Alcira,Brooklyn,Bensonhurst,40.61985,-74.00205,Private room,40,5,4,2019-05-24,1.74,1,0
34247014,Tribeca 3.5 Bedroom Loft,106627,Philip,Manhattan,Tribeca,40.71734,-74.00858,Entire home/apt,750,7,0,,,1,22
34247102,"Charming, newly renovated prime Park Slope Studio",11522108,Cecilia,Brooklyn,Park Slope,40.67428,-73.97559,Entire home/apt,150,3,4,2019-06-25,2.73,1,130
34249203,BK Cozy Couch,7817764,Karen,Brooklyn,Williamsburg,40.70197,-73.94131,Shared room,50,3,0,,,1,16
34250079,Williamsburg historic apt. summer sublet!,5317044,Jasper,Brooklyn,Williamsburg,40.7153,-73.95333,Entire home/apt,109,45,0,,,1,62
34250344,ROOM # 3 near to JFK & LGA Airport,258589420,Diego,Queens,Richmond Hill,40.68908,-73.83326,Private room,56,1,12,2019-07-07,5.37,7,179
34251007,Penthouse with breath taking views of the skyline.,258596027,Noreen,Queens,Long Island City,40.74973,-73.94015,Entire home/apt,199,2,6,2019-06-10,3.46,1,316
34251212,Charming One-Bedroom East Village Apartment,59782332,Nikolas,Manhattan,East Village,40.72325,-73.98776,Entire home/apt,120,3,4,2019-07-06,1.82,1,0
34251397,"Nice House, clean space",258518165,Andres,Queens,Bayside,40.74966,-73.75328,Private room,80,1,0,,,1,289
34251643,NYC  2-bedrooms apartment @ Brooklyn,258118351,Artie,Brooklyn,Borough Park,40.64032,-73.99493,Entire home/apt,95,18,2,2019-06-04,1.62,2,38
34251664,Cozy private room 10 min to Columbia Univiersity,250207981,Junyi,Manhattan,Upper West Side,40.80378,-73.96619,Private room,50,14,1,2019-04-29,0.42,1,15
34251680,Spacious private bedroom upper manhattan NYC,4711282,Gen,Manhattan,Washington Heights,40.85015,-73.93863,Private room,70,1,11,2019-06-16,4.93,1,97
34251990,Great location in Hells kitchen,32615118,Taylor,Manhattan,Hell's Kitchen,40.7676,-73.98609,Private room,110,5,3,2019-06-14,1.76,1,331
34252769,Comfortable 2 bedroom Condo (Chelsea),258273798,Benny,Manhattan,West Village,40.74021,-74.00414,Entire home/apt,259,1,10,2019-07-02,5.45,1,32
34253217,Fantastic 2 Bedroom Apartment,258599553,Matt,Manhattan,Kips Bay,40.7432,-73.97703,Entire home/apt,190,1,4,2019-06-17,2.14,1,144
34253279,"Jfk min away. Welcome to the beach! Fun,sand,surf",125320407,Sata,Queens,Far Rockaway,40.60412,-73.75163,Private room,875,2,0,,,5,365
34253845,Bedroom w full kitchen & living room - no stairs!,258243498,Ben,Brooklyn,Williamsburg,40.70992,-73.94698,Private room,100,1,4,2019-06-02,2.03,3,365
34254505,"2 Bedroom, sleeps 6, Luxury apt, outside of NYC!",254637078,Nicholas,Brooklyn,Greenpoint,40.73339,-73.95271,Entire home/apt,200,1,2,2019-06-23,2.0,1,229
34255183,2 Bedrooms and a Comfy Couch On Washington,17842194,Cathleen,Brooklyn,Crown Heights,40.67882,-73.96267,Private room,100,2,0,,,2,21
34255308,Large Renovated 2 br Apt called Home Crown Heights,78113383,Sara,Brooklyn,Crown Heights,40.67266,-73.92423,Entire home/apt,80,10,0,,,3,258
